StudiumID;StudentID;Studiumbeginn;Alter;Geschlecht;Studiengang;Leistungspunkte_zum_Abschluss;Kuendigungsdatum
31645887;31240053;07.06.2019;21;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31645965;30971469;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31645974;31242330;07.06.2019;25;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31646052;31242321;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31646094;31243770;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31646103;31242096;07.06.2019;24;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31646157;31171254;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31646406;31242504;07.06.2019;35;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31646415;31243401;07.06.2019;23;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31646463;31215810;07.06.2019;46;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31646499;31243002;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31646532;31242888;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31646535;30952992;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31646577;31240968;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31646592;31239513;07.06.2019;25;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31646595;30643098;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31646607;31241082;07.06.2019;24;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31646610;30717459;07.06.2019;24;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31646631;31243725;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31646697;31240383;07.06.2019;28;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31646721;31204254;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31646889;31237179;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647120;31241262;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647171;31228560;07.06.2019;53;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647174;31225905;07.06.2019;27;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647318;31231200;07.06.2019;21;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647330;30976071;07.06.2019;25;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647342;31242909;07.06.2019;21;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647393;31227429;07.06.2019;21;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647420;31239906;07.06.2019;28;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647423;31242903;07.06.2019;26;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647450;31243254;07.06.2019;30;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647477;31243779;07.06.2019;25;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647525;30375381;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647540;31242846;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647573;31241154;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647594;31234911;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647612;31241856;07.06.2019;25;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647630;31243029;07.06.2019;28;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647636;31242816;07.06.2019;28;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647645;31245354;07.06.2019;22;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647666;31245255;07.06.2019;21;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647675;30848655;07.06.2019;24;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647681;31241136;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647687;31243794;07.06.2019;23;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647702;30907926;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647705;31092243;07.06.2019;23;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647720;31241346;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647735;30506799;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647765;31241004;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647774;31244541;07.06.2019;24;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647813;31244490;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647858;31245261;07.06.2019;21;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647867;31040259;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647873;31240329;07.06.2019;23;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647879;31241736;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647882;30564921;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647942;31235868;07.06.2019;21;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647948;31245330;07.06.2019;21;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647951;31242105;07.06.2019;21;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647966;31241319;07.06.2019;23;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647984;31242114;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31647987;31242588;07.06.2019;23;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648023;31245309;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648035;31229271;07.06.2019;29;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648050;31242102;07.06.2019;31;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648074;31244793;07.06.2019;22;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648080;31009554;07.06.2019;28;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648095;31240209;07.06.2019;26;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648098;31065678;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648377;31242867;07.06.2019;25;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648380;31242924;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648386;31242948;07.06.2019;27;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648392;31243089;07.06.2019;46;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648407;31243977;07.06.2019;21;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648467;31242942;07.06.2019;29;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648551;31243902;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648572;30987897;07.06.2019;25;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648638;31243872;07.06.2019;23;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648701;31089297;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648773;31241499;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648809;31243740;07.06.2019;23;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648836;31243968;07.06.2019;21;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648845;31097388;07.06.2019;27;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648863;31244850;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648872;31244544;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648905;31242381;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648917;31239483;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648926;30875331;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648935;31244070;07.06.2019;27;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31648989;30845484;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649007;31232226;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649055;31222323;07.06.2019;48;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649064;31236702;07.06.2019;24;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649073;31243989;07.06.2019;26;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649076;31243260;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649085;31242864;07.06.2019;32;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649166;31245015;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649184;31207578;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649214;31042038;07.06.2019;25;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649241;30770754;07.06.2019;25;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649259;30655674;07.06.2019;25;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649271;31139799;20.06.2019;23;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649283;30278979;07.06.2019;26;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649292;31244982;07.06.2019;46;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649322;31244994;07.06.2019;24;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649376;31240584;07.06.2019;28;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649412;31245996;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649460;31225845;07.06.2019;30;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649556;31244688;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649562;30932706;07.06.2019;25;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649571;30934155;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649574;31243245;07.06.2019;23;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649592;31054803;07.06.2019;26;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649601;31157721;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649604;31246050;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649718;31243416;07.06.2019;27;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649757;31242174;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649763;30338313;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649787;31244910;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649805;31246170;07.06.2019;24;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649811;31126770;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649817;30373884;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649832;31246137;07.06.2019;35;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649835;31242954;07.06.2019;25;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31649844;31232460;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31650060;31242894;07.06.2019;23;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31650243;31234689;07.06.2019;23;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31650591;31107039;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31650738;31227432;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31650945;31202652;07.06.2019;25;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31651113;31236057;07.06.2019;24;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31651419;31228743;07.06.2019;21;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31652031;31229262;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31652256;31236432;07.06.2019;43;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31652919;30346284;07.06.2019;25;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31652955;31240221;07.06.2019;27;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31653171;31105128;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31653387;28191390;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31653942;31243107;07.06.2019;34;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31654986;31238652;07.06.2019;38;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31655085;31226625;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31655238;31242723;07.06.2019;24;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31655526;31242777;07.06.2019;21;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31655733;31227597;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31656399;30998994;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31656501;31193313;07.06.2019;27;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31656504;31013352;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31656669;30738894;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31656975;30960273;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31657002;30953406;07.06.2019;21;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31657053;31234059;07.06.2019;31;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31657056;31240503;07.06.2019;30;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31657128;31244145;07.06.2019;25;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31658361;31241727;07.06.2019;38;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31658412;31242033;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31658868;31235886;07.06.2019;24;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31658961;31244031;07.06.2019;28;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31659339;31172052;07.06.2019;23;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31659558;31235724;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31659966;31235487;07.06.2019;27;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31660047;31226262;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31660053;30518415;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31660569;31220457;07.06.2019;25;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31663932;31236732;07.06.2019;27;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31663947;31032018;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31664298;30960360;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31664853;31234581;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31664898;31251543;07.06.2019;26;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31666041;31247499;07.06.2019;30;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31666164;31243275;07.06.2019;21;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31670514;31111224;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31670925;31240317;07.06.2019;23;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31672392;31240290;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31672731;31246719;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31673142;31243674;07.06.2019;26;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31673379;31248630;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31673679;30890295;07.06.2019;24;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31673856;31242978;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31673871;31254294;07.06.2019;33;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31674288;31240005;07.06.2019;24;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31674297;31242165;07.06.2019;21;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31676439;31256676;07.06.2019;;d;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31677945;31078314;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31680996;31198734;07.06.2019;26;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31683027;31233843;07.06.2019;26;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31685781;31028439;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31686387;31150812;07.06.2019;25;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31711176;31205049;07.06.2019;21;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31721505;31242501;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31728570;31245558;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31728582;31245213;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31731114;31238709;07.06.2019;26;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31737564;31242594;07.06.2019;23;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31759356;31245084;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31816839;31242915;07.06.2019;22;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31817478;31242123;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31826790;31243863;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31975779;31250814;07.06.2019;22;m;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
32167008;31237089;07.06.2019;24;f;Bachelor Wirtschaftspsychologie berufsbegleitend;180;
31603974;31080312;07.06.2019;23;f;Bachelor Health Care Management berufsbegleitend;180;
31606059;31215237;07.06.2019;22;f;Bachelor Health Care Management berufsbegleitend;180;
31607769;31115679;07.06.2019;24;f;Bachelor Health Care Management berufsbegleitend;180;
31607844;31206567;07.06.2019;25;f;Bachelor Health Care Management berufsbegleitend;180;
31610391;30732768;07.06.2019;22;m;Bachelor Health Care Management berufsbegleitend;180;
31610661;30065607;07.06.2019;28;f;Bachelor Health Care Management berufsbegleitend;180;
31615404;30944979;07.06.2019;24;f;Bachelor Health Care Management berufsbegleitend;180;
31615413;31116201;07.06.2019;23;f;Bachelor Health Care Management berufsbegleitend;180;
31616712;30392085;07.06.2019;22;f;Bachelor Health Care Management berufsbegleitend;180;
31618110;31219665;07.06.2019;21;f;Bachelor Health Care Management berufsbegleitend;180;
31620459;31028088;07.06.2019;27;m;Bachelor Health Care Management berufsbegleitend;180;
31621104;30699087;07.06.2019;22;m;Bachelor Health Care Management berufsbegleitend;180;
31621356;31229124;07.06.2019;22;f;Bachelor Health Care Management berufsbegleitend;180;
31623999;31227321;07.06.2019;25;m;Bachelor Health Care Management berufsbegleitend;180;
31624716;31085217;07.06.2019;25;f;Bachelor Health Care Management berufsbegleitend;180;
31624779;31226346;07.06.2019;22;f;Bachelor Health Care Management berufsbegleitend;180;
31624800;31226352;07.06.2019;21;f;Bachelor Health Care Management berufsbegleitend;180;
